source_dataset,time_h,target_label,in_sunlight,solar_power_w,load_power_w,battery_soc_measured,battery_voltage_measured,battery_current_measured,battery_temp_measured,electronics_temp_measured,wheel_target_speed_rpm,wheel_speed_measured,wheel_current_measured,wheel_temp_measured,battery_soc_rate,battery_voltage_rate,battery_temp_rate,electronics_temp_rate,wheel_speed_rate,wheel_current_rate,wheel_temp_rate,wheel_tracking_error_rpm,solar_relative_residual,battery_innovation_v,battery_temp_residual_c,electronics_temp_residual_c,wheel_current_residual_a,wheel_temp_residual_c,rule_detected,rule_confidence,rule_pred_solar_array_degradation,rule_pred_battery_degradation,rule_pred_thermal_anomaly,rule_pred_reaction_wheel_degradation,rule_pred_battery_voltage_sensor_drift,rule_pred_telemetry_dropout,physics_detected,physics_confidence,physics_pred_solar_array_degradation,physics_pred_battery_degradation,physics_pred_thermal_anomaly,physics_pred_reaction_wheel_degradation,physics_pred_battery_voltage_sensor_drift,physics_pred_telemetry_dropout,ml_power_ratio,ml_battery_ratio,ml_thermal_ratio,ml_wheel_ratio,ml_max_ratio,ml_persistent_anomaly,missing_battery_soc_measured,missing_battery_voltage_measured,missing_battery_current_measured,missing_battery_temp_measured,missing_electronics_temp_measured,missing_wheel_speed_measured,missing_wheel_current_measured,missing_wheel_temp_measured,missing_count
battery_degradation,4.883333333333334,battery_degradation,1.0,617.9890348863438,330.1095620926345,87.20303779225343,29.452533614156717,-9.769998559982389,25.15435053564104,26.074384235531745,2502.739052315864,2526.472081122971,0.1534906656733856,22.596104664338096,0.004465411511411096,-0.0004627864865141144,-0.0024015850787064844,0.00013199198318538662,-0.25480167147562344,1.8768105295789707e-05,0.001032566602277581,23.733028807107075,0.0,0.02661941187948713,-0.07121213094424661,0.15020292518431688,0.0032577031032197112,0.049728105049677396,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.9061268542216504,0.8531141245085189,0.7582374647713049,0.8059763462254766,0.9061268542216504,0,0,0,0,0,0,0,0,0,0
battery_degradation,4.9,battery_degradation,1.0,617.9013941166289,330.9788696740969,87.69011471101322,29.51382927093677,-9.759138013016065,25.01408829531584,25.94489385986656,2524.471741852423,2525.218220230541,0.1698269656642582,22.669274238871918,0.00811794864599662,0.001021594279667563,-0.002337704005419994,-0.002158172927753081,-0.02089768154049428,0.0002722716665145434,0.001219492908897024,0.7464783781183542,0.0,0.06744993717946812,-0.22085186853849237,0.01500811303450078,0.006046322842126861,0.1257068652865918,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8961401678339379,0.867036314760099,0.7965019888328582,0.8190231627903355,0.8961401678339379,0,0,0,0,0,0,0,0,0,0
battery_degradation,4.916666666666667,battery_degradation,1.0,617.7265395542198,332.6794919243112,88.6641444957714,29.50406508415205,-9.662054093425926,25.28954317708829,26.188905077824053,2566.9872981077806,2552.69327954705,0.1830095420358807,22.50980744869271,0.016233829745969548,-0.00016273644641202624,0.004590914696207508,0.004066853632624875,0.45791765527515055,0.00021970960619370855,-0.0026577798363200955,-14.294018560730365,0.0,0.03230357261393735,0.045784577069273524,0.2531904677742176,0.00559698580999185,-0.031023036443944108,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.9819323395541759,0.9476246863829998,0.8747900515638718,0.8594782278195735,0.9819323395541759,0,0,0,0,0,0,0,0,0,0
battery_degradation,4.933333333333334,battery_degradation,1.0,617.465323072968,335.1371034904521,88.81986068660314,29.583527261014865,-9.58408737844945,25.225876491560754,25.93026480861829,2628.427587261303,2594.8247458405062,0.1887594362377177,22.34304408722615,0.002595269847195662,0.0013243696143802571,-0.001061111425458942,-0.004310671153429387,0.7021911048909336,9.583157003061662e-05,-0.0027793893577760186,-33.60284142079672,0.0,0.09085933671212842,-0.02624748509221675,-0.011477794900191185,-0.0017734865147984447,-0.19513997108580838,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8681889480896838,0.8583541574138899,0.8008202859614476,0.8245944361243082,0.8681889480896838,0,0,0,0,0,0,0,0,0,0
battery_degradation,4.95,battery_degradation,1.0,617.1190172933127,338.2442949541506,89.73583899827132,29.564427347156435,-9.424814384396331,25.24857833186409,25.92066269260397,2706.107373853764,2650.435482533252,0.194903995034532,22.49428198079537,0.015266305194469728,-0.0003183318976404929,0.0003783640050555685,-0.00016003526690534878,0.9268456115457638,0.0001024093132802384,0.0025206315594870077,-55.671891320511804,0.0,0.04383992268003567,-0.011053467910382864,-0.027370399581780447,-0.007664324391763538,-0.04136113799635055,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.940404702001245,0.8868173094444592,0.6973932550388491,0.7907140935126589,0.940404702001245,0,0,0,0,0,0,0,0,0,0
battery_degradation,4.966666666666667,battery_degradation,1.0,616.6893093822022,341.8652671384839,90.40093357224993,29.59214249632473,-9.329547482306952,25.33086543528701,26.066944817206263,2796.6316784620976,2721.332753004998,0.2031885136679938,22.58969644167432,0.011084909566310112,0.00046191915280490526,0.0013714517237153482,0.0024380354100382346,1.1816211745290957,0.00013807531055769624,0.001590241014649152,-75.29892545709981,0.0,0.049653051193768505,0.06424730465128548,0.11230946304415212,-0.009804227992347703,0.056477579735904726,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8518547800416094,0.7932768836198333,0.7107896479686788,0.7806221536927046,0.8518547800416094,0,0,0,0,0,0,0,0,0,0
battery_degradation,4.983333333333333,battery_degradation,1.0,616.1782928333851,345.8417661836447,90.55105071794358,29.644585110074544,-9.148729440365852,25.15396532877104,25.91739144623921,2896.0441545911185,2807.8844540350296,0.2181295509291682,22.578014386730263,0.0025019524282276014,0.0008740435624969104,-0.002948335108599487,-0.0024925561827841966,1.4425283505005306,0.0002490172876862401,-0.0001947009157342805,-88.15970055608886,0.0,0.07975845331190357,-0.11870622651367313,-0.044191001707968525,-0.003221041251932233,0.047096262257213084,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8332134890360887,0.7955311005511763,0.7523860560084096,0.806031856545615,0.8332134890360887,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.0,battery_degradation,1.0,615.5884572681198,349.99999999999994,91.40184660092612,29.689048145214876,-8.94610490081432,25.20528951803121,25.882295799980373,2999.999999999998,2896.1629894133453,0.2287302587047318,22.50037604453568,0.014179931383042306,0.0007410505856721983,0.0008554031543361873,-0.0005849274376473091,1.4713089229719267,0.00017667846292606,-0.0012939723699097053,-103.83701058665292,0.0,0.09846278258691399,-0.07242141936082547,-0.08659398838322829,0.0014536658893340715,-0.028367003780104483,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.9172392272015524,0.8566596785304956,0.6880083663698356,0.8227559694965481,0.9172392272015524,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.016666666666667,battery_degradation,1.0,614.9226763059908,354.1582338163552,91.61360956351808,29.66745050058215,-8.811852544324008,25.43687555026212,25.806276632249,3103.955845408879,2996.9714041600605,0.2360615971149367,22.635232009366288,0.003529382709866032,-0.00035996074387879183,0.0038597672038484633,-0.0012669861288562363,1.6801402457785874,0.0001221889735034153,0.002247599413843441,-106.98444124881871,0.0,0.049021826102251254,0.15479121309099142,-0.17027786118933008,0.00554984821552848,0.10854105259711844,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8229936600463257,0.7750613679522262,0.7469797012794697,0.8654076779782557,0.8654076779782557,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.033333333333333,battery_degradation,1.0,614.184193564921,358.1347328615159,92.52524590167734,29.688007124892632,-8.600684240084156,25.05006599498635,25.798436162326414,3203.368321537897,3102.3695728440603,0.2386641214189041,22.48989604565861,0.015193938969320916,0.00034261040517472214,-0.0064468259212628,-0.00013067449870973746,1.7566361447333292,4.337540506612336e-05,-0.002422266061794609,-100.99874869383666,0.0,0.0482648062464186,-0.23538497466778452,-0.18611936845055865,0.007749452830645598,-0.034858407053338425,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.9165531553414996,0.8537774131846417,0.8420585036631277,0.8461362215775655,0.9165531553414996,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.05,battery_degradation,1.0,613.376606858593,361.75570504584937,93.2704850259122,29.764025584879526,-8.4003252790574,25.22782950375424,25.991170984662,3293.8926261462343,3207.9432091039885,0.2208567459821681,22.605128222446428,0.012420652070580946,0.0012669743331149045,0.0029627251461314804,0.0032122470389264043,1.7595606043321368,-0.00029678959061226704,0.0019205362797969508,-85.94941704224584,0.0,0.10338010532586495,-0.060059550693697616,-0.0016836723733426595,-0.007610996375957191,0.08220648564430633,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8493797061229381,0.8690623160519577,0.7284672162804533,0.8768860584510865,0.8768860584510865,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.066666666666666,battery_degradation,1.0,612.503850668262,364.8628965095479,93.61357813746363,29.75576382077053,-8.330591760041008,25.19180744954209,25.903087916664187,3371.572412738698,3286.584744689255,0.2282556092677327,22.51079823545501,0.005718218525857329,-0.00013769606848329136,-0.0006003675702025054,-0.0014680511332968512,1.3106922597544401,0.00012331438809274343,-0.0015721664498569746,-84.98766804944307,0.0,0.06746771658728079,-0.09819393966515122,-0.09831019276582609,0.004977696640813378,-0.010378896255076597,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.7803105433704445,0.7634240129547913,0.6712832007257256,0.8171854787987707,0.8171854787987707,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.083333333333333,battery_degradation,1.0,611.5701769743577,367.3205080756888,94.39044352059706,29.79219205754275,-8.232312380732242,25.363130047893808,26.09205328506812,3433.0127018922185,3372.1258188738548,0.2136914789046597,22.482855242914848,0.012947756385557103,0.0006071372795370067,0.0028553766391953062,0.0031494228067321826,1.4256845697433316,-0.0002427355060512166,-0.00046571654233602545,-60.88688301836373,0.0,0.08088127451175708,0.07146307578608813,0.08193430970597504,-0.001880520952797976,-0.036646544133450476,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8764833554297123,0.8204670299772585,0.7205964914402245,0.8281219238984523,0.8764833554297123,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.1,battery_degradation,1.0,610.5801345412646,369.021130325903,95.0832337614604,29.82175074855319,-8.12282726512952,25.249968176639715,26.07305322041364,3475.528258147576,3413.180051560166,0.2036341194747652,22.525041951224814,0.011546504014389095,0.0004926448501739955,-0.0018860311875682119,-0.0003166677442412909,0.6842372114385171,-0.00016762265716490827,0.0007031118051661049,-62.348206587410004,0.0,0.0859319371107432,-0.04287687970979448,0.0541130838218038,-0.0020526699400751636,0.007167421389471684,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8478682389468253,0.7999976389253308,0.674525815343536,0.7870848404723665,0.8478682389468253,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.116666666666666,battery_degradation,1.0,609.5385467561977,369.8904379073655,95.67727326195084,29.80098546251407,-8.091997009166652,25.099440045945684,25.901836352619227,3497.260947684137,3450.723621632988,0.1932812586368136,22.42116240550542,0.009900658341507313,-0.0003460881006519756,-0.0025088021782338527,-0.0028536144632402244,0.6257261678803692,-0.00017254768063252647,-0.001731325761989903,-46.53732605114919,0.0,0.04009332978503366,-0.1944427175580934,-0.12594130667061165,-0.000773053793099554,-0.09511041228780925,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8188313821533426,0.780193653836261,0.7438367869517699,0.7857416497612384,0.8188313821533426,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.133333333333334,battery_degradation,1.0,608.450488130146,369.8904379073655,95.88368849415488,29.817747002895302,-8.007595230338316,25.42397965682608,26.102739240749308,3497.260947684137,3477.3558510304424,0.1788778325628282,22.48001513553051,0.0034402538700672855,0.00027935900635386683,0.005408993514673277,0.0033483814688346786,0.44387048995757444,-0.00024005710123309044,0.0009808788337515159,-19.905096653694727,0.0,0.03764120402080451,0.12942776820387536,0.06619475894305182,-0.002305131402904198,-0.03465861252984226,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8040251641222883,0.7536499403196645,0.8415107630740839,0.7884252756840553,0.8415107630740839,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.15,battery_degradation,1.0,607.3212595753644,369.02113032590313,96.6353476840689,29.88031700780371,-8.007062753788887,25.295940991710754,25.84199228211809,3475.5282581475776,3477.460299971673,0.1714460299235602,22.490649582102936,0.012527653165233707,0.0010428334151401468,-0.002133977751922108,-0.004345782643853665,0.001740815687177625,-0.00012386337732113312,0.00017724077620708082,1.9320418240954496,0.0,0.08127454549195434,0.0007262667021201707,-0.20316195686630678,0.0038107462097934364,-0.022405490150468665,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.885245163976616,0.8527721650657114,0.7866753270347007,0.7894902685758136,0.885245163976616,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.166666666666667,battery_degradation,1.0,606.156362579862,367.3205080756889,97.47988917049742,29.85822619742769,-7.98539731547865,25.28932222897914,26.04349528913575,3433.0127018922203,3454.1356056314967,0.1545388954600564,22.579232869645097,0.014075691440475187,-0.0003681801729336816,-0.00011031271219354247,0.0033583834502943334,-0.38874490566960657,-0.00028178557439173014,0.0014763881257026767,21.122903739276353,0.0,0.03485326484602069,-0.006458959755722304,-0.010029766744342083,0.0005355251500473168,0.0678366994770947,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.9219797826132605,0.8474426158346329,0.7193931769563275,0.8642131804891006,0.9219797826132605,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.183333333333334,battery_degradation,1.0,604.961472404706,364.8628965095479,97.94180724539056,29.9065828925903,-8.003807564944774,25.22349139993844,26.13817869035663,3371.5724127386984,3409.3298569859744,0.1645702958970587,22.68657944039926,0.007698634581552473,0.0008059449193768368,-0.0010971804840117134,0.0015780566870146728,-0.7467624774253712,0.000167190007283372,0.0017891095125693941,37.757444247276,0.0,0.06461434138356026,-0.07293135114046123,0.07659554527262458,0.005453299680440671,0.17685127019145952,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8223745547290958,0.7773993255038666,0.6997183079264194,0.8215930241528999,0.8223745547290958,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.2,battery_degradation,1.0,603.7424104347197,361.7557050458495,98.19584208818983,29.863034049907142,-8.101852283538403,25.417859961136813,26.124573729130443,3293.892626146237,3354.760788369049,0.1761957346701718,22.546807917123928,0.004233914046654519,-0.0007258140447193047,0.0032394760199728977,-0.0002267493537697618,-0.9094844769487584,0.00019375731288521816,-0.0023295253879222007,60.86816222281186,0.0,-0.0013960619889630266,0.12037841045124509,0.055307678702526175,0.005043341779774196,0.038756275139874674,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.773718242929972,0.7957840450074032,0.6999885351486085,0.8055716334866946,0.8055716334866946,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.216666666666667,battery_degradation,1.0,602.5051158172813,358.13473286151606,99.02325990820972,29.978771305128188,-8.113303419296626,25.331868964729004,26.16705133546004,3203.368321537901,3276.9066355913583,0.1785695110666496,22.642887888557176,0.013790297000331483,0.0019289542536840899,-0.001433183273463475,0.0007079601054932993,-1.2975692129615102,3.9562939941296486e-05,0.0016013328572208015,73.53831405345727,0.0,0.10003754883391025,0.033285452047930875,0.0905259401493943,-0.003007304057795035,0.13654141123351948,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.9159916906847784,0.9788673881653289,0.6762460779548165,0.7797782942156046,0.9788673881653289,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.233333333333333,battery_degradation,1.0,601.2556165273943,354.1582338163552,99.38865494222723,29.997962977254375,-8.240062235636444,25.23901780629576,26.08442730478804,3103.95584540888,3198.379028271672,0.1927108660166003,22.36767665921036,0.006089917233625167,0.0003198612021031148,-0.001547519307220746,-0.0013770671778666828,-1.3087934553281078,0.0002356892491658454,-0.004586853822446931,94.42318286279169,0.0,0.09203709814720895,-0.061213838815138644,0.0010982892582447334,0.002776200371397114,-0.13691785277843493,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8091382347714585,0.7860473999405392,0.6837722170277356,0.8684249009185652,0.8684249009185652,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.25,battery_degradation,1.0,600.0,350.0,99.87470943799178,30.050179146953425,-8.340661135743705,25.11969139982305,26.27896727194781,2999.9999999999995,3099.0114916404805,0.1955106019854359,22.4730668636571,0.00810090826274248,0.0008702694949841808,-0.0019887734412118146,0.003242332785996164,-1.6561256105198556,4.666226614725988e-05,0.001756503407445642,99.01149164048093,0.0,0.11785357220152548,-0.1826232895988653,0.18930488854225302,-0.0003500642940640619,-0.029713418886565535,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8503193382314611,0.863184371960806,0.7459956801309201,0.7882256299940094,0.863184371960806,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.266666666666667,battery_degradation,1.0,598.7443834726058,345.8417661836448,100.0,29.98374049799321,-8.395639550229888,25.35644472753465,26.11999745350541,2896.0441545911194,2996.5494158679458,0.1982209821799394,22.584542881954487,0.0020881760334702905,-0.0011073108160035853,0.003945888795193338,-0.0026494969740400148,-1.7077012628755786,4.517300324172469e-05,0.001857933638289803,100.50526127682633,0.0,0.021729732107786504,0.051814122660630346,0.024468192548731338,-0.0008748401835709518,0.08365120961673966,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8505294073308236,0.8116418277034291,0.7684216777011131,0.7830010531368238,0.8505294073308236,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.283333333333333,battery_degradation,1.0,597.4948841827189,341.86526713848417,99.82693143357965,29.951342246195093,-8.50255403112105,25.368230940163368,26.14897566883405,2796.631678462105,2898.265401999777,0.1978960401606716,22.56191903898052,-0.002884476107005914,-0.0005399708633019529,0.00019643687714528588,0.0004829702554773737,-1.6380668978028097,-5.415700321129609e-06,-0.0003770640495661226,101.63372353767227,0.0,-0.028537601726402073,0.060816538904688855,0.048024115251177335,-0.0016027018916877356,0.0629986163508427,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8824293531992634,0.7752876531019693,0.6478001612257979,0.7586187868472383,0.8824293531992634,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.3,battery_degradation,1.0,596.2575895652803,338.24429495415046,99.99088837464907,29.985386593175544,-8.609799893071992,25.51039846724079,25.932470762445085,2706.1073738537616,2803.666007524204,0.1886562636841103,22.48820382173748,0.0027326156844904876,0.0005674057830075204,0.002369458784623705,-0.003608415106482769,-1.5766565745928878,-0.00015399627460935538,-0.0012285869540506885,97.5586336704423,0.0,-0.006300616011174043,0.19972757793666673,-0.17349760820454208,-0.008395552138118656,-0.008658667065841286,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8664441146303973,0.7433294123642126,0.7250692475631644,0.7873608204734257,0.8664441146303973,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.316666666666666,battery_degradation,1.0,595.038527595294,335.13710349045203,99.91327450296916,29.937449151099603,-8.651709675781719,25.27382846201217,25.90071369977735,2628.427587261301,2718.995167585884,0.1990370169809658,22.613928173419367,-0.0012935645279985883,-0.0007989573679323551,-0.0039428334204770245,-0.0005292843777956099,-1.4111806656386685,0.00017301255494759176,0.002095405861364815,90.56758032458265,0.0,-0.06255084890039697,-0.040272290039865766,-0.20992063425612528,0.007175030889944589,0.1192099473837267,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8615767360150138,0.7983992500177924,0.7330002143534118,0.8212563966685634,0.8615767360150138,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.333333333333333,battery_degradation,1.0,593.843637420138,332.6794919243113,100.0,30.001381744157317,-8.66562681790068,25.483742362309364,26.228374078841203,2566.9872981077824,2636.1846246087484,0.1851627975876336,22.527653685422976,0.0014454249505140146,0.0010655432176285729,0.0034985650049532543,0.005461006317730899,-1.3801757162855892,-0.00023123698988886988,-0.0014379081332731877,69.19732650096603,0.0,0.0013817441573173994,0.16616805793040967,0.11335687028756425,0.0010067242660745934,0.03516129154331438,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8496266900925227,0.7894678071586932,0.811870131174462,0.826498517028256,0.8496266900925227,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.35,battery_degradation,1.0,592.6787404246356,330.978869674097,99.63807660621656,30.014080819788624,-8.655139270238573,25.38323032147377,26.266536265996795,2524.471741852424,2583.5966008868045,0.1739047712590235,22.520695686415483,-0.006032056563057372,0.00021165126052178352,-0.0016752006805932141,0.0006360364525932027,-0.8764670620323992,-0.00018763377214350146,-0.00011596665012489163,59.12485903438028,0.0,0.01408081978862441,0.06225174671116207,0.14734130814417412,-0.0003660916199191011,0.030501711206479598,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.953676688827648,0.8289574374561436,0.6744394763429721,0.7720856886368103,0.953676688827648,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.366666666666666,battery_degradation,1.0,591.549511869854,330.1095620926345,99.8368346704031,29.97108674438297,-8.6766758558589,25.460140955199734,26.02414172284033,2502.739052315864,2547.550533798781,0.1622035860159846,22.51502049786438,0.003312634403109153,-0.0007165679234275875,0.001281843895432703,-0.004039909052607745,-0.6007677848003898,-0.00019501975405064828,-9.458647585169899e-05,44.811481482917316,0.0,-0.028913255617030842,0.13567899751032897,-0.09911063155873379,-0.00043479987803010656,0.0271846859592344,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8813197786316143,0.7679942439412663,0.7208358658985663,0.7735803268355126,0.8813197786316143,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.383333333333334,battery_degradation,1.0,590.4614532438022,330.1095620926345,100.0,30.02983051404373,-8.675914825649695,25.467402697073645,26.158218575749125,2502.739052315864,2525.845717408286,0.1460666496124794,22.65812804631005,0.0027194221599482187,0.0009790628276793592,0.00012102903123185626,0.002234614215146576,-0.3617469398415854,-0.00026894894005842035,0.002385125807427831,23.10666509242219,0.0,0.029830514043730716,0.13948177831386133,0.030941283975991496,-0.0041663129576863245,0.17269272085638576,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.885283843584089,0.8021095663385847,0.6611029571671874,0.8658569512612113,0.885283843584089,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.4,battery_degradation,1.0,589.4198654587356,330.9788696740969,100.0,30.021389922760356,-8.662945433824301,25.2472814572287,26.255145329198232,2524.471741852423,2525.032724540644,0.1542117441479867,22.566146393323034,0.0,-0.0001406765213895748,-0.003668687330749106,0.0016154458908184566,-0.01354988112736919,0.00013575157559178827,-0.0015330275497836018,0.5609826882209745,0.0,0.021389922760356228,-0.08401770230903693,0.1237883687918746,-0.009568898674144649,0.08306319431870435,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8757458966040998,0.7402282266214376,0.7475706085063802,0.8348191113207933,0.8757458966040998,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.416666666666667,battery_degradation,1.0,588.4298230256422,332.6794919243112,99.89124343912944,30.0423395095763,-8.527646107069144,25.35275856836172,26.253469511774703,2566.98729810778,2540.8053186742072,0.172448322186719,22.465080068233167,-0.0018126093478426715,0.0003491597802657509,0.0017579518522169953,-2.7930290392141897e-05,0.2628765688927236,0.00030394296731220497,-0.001684438751497789,-26.181979433572906,0.0,0.04233950957630128,0.018721670947233093,0.11789545785916644,-0.004964234039169707,-0.015719873631848458,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.9256519308125709,0.786635772737766,0.6816574772169113,0.8528141391657381,0.9256519308125709,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.433333333333334,battery_degradation,0.0,0.0,335.1371034904521,99.39817928636552,29.929383471479245,11.132635701953369,25.41334686748421,26.06370534057656,2628.427587261303,2584.8990553302906,0.1812488707428154,22.4242853989667,-0.008217735879398684,-0.0018826006349509446,0.0010098049853748848,-0.0031627361866357023,0.7348956109347228,0.00014667580926827352,-0.0006799111544411337,-43.52853193101237,0.0,-0.05078361643908735,0.08093137074157042,-0.06029783125669752,-0.009284052009700922,-0.054318345148157476,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.9371826243709008,0.9992802578984399,0.7981085004849295,0.79001385785355,0.9992802578984399,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.45,battery_degradation,0.0,0.0,338.2442949541506,98.4568624599856,29.96624637250116,11.27489601964601,25.496098684278696,26.044379973536028,2706.107373853764,2643.068320616402,0.2102551071857845,22.49342646914021,-0.01568861377299863,0.0006143816836985986,0.0013791969465747418,-0.0003220894506755556,0.9694877547685261,0.00048343727404948495,0.001152351169558526,-63.03905323736171,0.0,0.012525143830067975,0.16444480578215703,-0.06845560241798054,0.0076867877594889444,0.016916812189112562,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.9742068453974668,0.9563197362693919,0.7160309017925047,0.8764918613983919,0.9742068453974668,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.466666666666667,battery_degradation,0.0,0.0,341.8652671384838,97.56531239489576,29.902374699692505,11.471526073762902,25.477176854200174,26.0204401001332,2796.6316784620944,2721.345559992816,0.2134435257986783,22.39562969222027,-0.01485916775149742,-0.0010645278801442615,-0.0003153638346420351,-0.00039899789004712953,1.3046206562735658,5.314031021489696e-05,-0.0016299462819990395,-75.28611846927834,0.0,-0.03249071397424785,0.14508732285167625,-0.08167931792702632,0.00045078413833787856,-0.07889920884132806,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.9186031285316463,0.9110042218381746,0.6938922263234946,0.7808726683113293,0.9186031285316463,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.483333333333333,battery_degradation,0.0,0.0,345.8417661836449,96.87281804494911,29.875517888032714,11.6103609146398,25.452384363908354,26.05896569949821,2896.0441545911217,2807.731176097863,0.2246720536913803,22.42585326238865,-0.011541572499110704,-0.0004476135276631747,-0.0004132081715303215,0.0006420933227501516,1.439760268417452,0.00018714213154503306,0.0005037261694730215,-88.31297849325847,0.0,-0.03464786193615055,0.11900724159642806,-0.0329209398359005,0.0033214615102780953,-0.046815075914157234,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8689851904311096,0.8183337526005557,0.7063137465791994,0.8029673177179072,0.8689851904311096,0,0,0,0,0,0,0,0,0,0
battery_degradation,5.5,battery_degradation,0.0,0.0,350.0000000000001,96.20040103454456,29.840669725546807,11.698840854180151,25.23798011821555,26.226857415822547,3000.0000000000023,2903.618363512868,0.23547836328489,22.429839234684625,-0.011206950173409306,-0.0005808027080984601,-0.00357340409488008,0.002798195272072294,1.598119790250083,0.00018010515989182833,6.643287159959025e-05,-96.38163648713407,0.0,-0.044394199763026165,-0.09722684198422016,0.14470586960311138,0.008201770469491554,-0.041090900857192025,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.8844664550562543,0.8067123108105625,0.8442381025062391,0.8212143700871509,0.8844664550562543,0,0,0,0,0,0,0,0,0,0
